geo_param_run,geo_param_vehicle_length,geo_param_vehicle_width,geo_param_vehicle_height,geo_param_front_overhang,geo_param_front_planview,geo_param_hood_angle,geo_param_approach_angle,geo_param_windscreen_angle,geo_param_greenhouse_tapering,geo_param_backlight_angle,geo_param_decklid_height,geo_param_rearend_tapering,geo_param_rear_overhang,geo_param_rear_diffusor_angle,geo_param_vehicle_ride_height,geo_param_vehicle_pitch,run_id,force_run,force_cd,force_cl,force_clf,force_clr,force_cs,force_constref_run,force_constref_cd,force_constref_cl,force_constref_clf,force_constref_clr,force_constref_cs,source_dataset,dataset_version,ingested_at,source_file_count,source_files_json,cd,cl,cs
26,23.5751,-27.3734,25.3698,-145.702,-74.1904,16.6301,7.52809,-3.90612,74.3049,56.816,-17.8853,45.6193,-35.3664,48.2151,-20.402,0.26989,26,26.0,0.2744479,0.05166488,-0.0444845,0.09614938,0.03984251,26.0,0.2628123,0.04947448,-0.04335263,0.09282712,0.03815334,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2744479,0.05166488,0.03984251
27,-76.4249,-77.3734,-24.6302,41.7975,38.3096,-8.36986,-9.97191,-78.9061,24.3049,-18.184,-42.8853,5.61934,-97.8664,23.2151,-45.402,-0.23011,27,27.0,0.256398,0.02997671,-0.121926,0.1519027,0.03633416,27.0,0.2279225,0.0266475,-0.1046443,0.1312918,0.0322989,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.256398,0.02997671,0.03633416
28,123.575,22.6266,75.3698,-83.2025,-36.6904,41.6301,25.0281,71.0939,-75.6951,131.816,7.11471,-74.3807,27.1336,-26.7849,4.59797,0.76989,28,28.0,0.2760928,0.05001071,0.003265779,0.04674493,0.001083527,28.0,0.3003941,0.05441257,0.001311253,0.05310132,0.001178897,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2760928,0.05001071,0.001083527
29,-126.425,-2.37342,-49.6302,-114.452,19.5596,29.1301,-18.7219,33.5939,-0.695056,94.316,44.6147,65.6193,-129.116,-39.2849,42.098,0.51989,29,29.0,0.3283646,0.1298925,-0.02271569,0.1526082,0.03849003,29.0,0.3151997,0.1246848,-0.01511819,0.139803,0.03694688,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3283646,0.1298925,0.03849003
30,73.5751,97.6266,50.3698,10.5475,-55.4404,-20.8699,16.2781,-116.406,99.3049,-55.684,-5.38529,-14.3807,-4.11638,10.7151,-7.90203,-0.48011,30,30.0,0.2744776,0.03734862,-0.08700425,0.1243529,0.01843822,30.0,0.3119179,0.04244317,-0.1025655,0.1450087,0.0209533,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2744776,0.03734862,0.01843822
31,-26.4249,47.6266,0.369847,-51.9525,57.0596,-45.8699,-1.22191,108.594,49.3049,169.316,-30.3853,-54.3807,-66.6164,-14.2849,-32.902,-0.98011,31,31.0,0.2553269,0.02334165,-0.1500828,0.1734245,0.01525401,31.0,0.2686228,0.02455714,-0.1561183,0.1806754,0.01604835,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2553269,0.02334165,0.01525401
32,173.575,-52.3734,-99.6302,73.0475,-17.9404,4.13014,-36.2219,-41.4061,-50.6951,19.316,19.6147,25.6193,58.3836,35.7151,17.098,0.0198902,32,32.0,0.271703,-0.06125285,-0.1370186,0.07576571,0.01288641,32.0,0.2452839,-0.05529693,-0.1279382,0.07264123,0.0116334,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.271703,-0.06125285,0.01288641
33,192.325,-5.49842,-65.2552,37.8913,26.5909,-47.4324,-6.69066,-8.59362,58.6799,-60.3715,-13.1978,-76.8807,7.60237,34.1526,9.28547,-0.76136,33,33.0,0.2729646,-0.04049016,-0.1337206,0.09323045,0.01066148,33.0,0.2632787,-0.03905341,-0.1351666,0.09611315,0.01028317,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2729646,-0.04049016,0.01066148
34,-7.67491,94.5016,34.7448,-87.1087,-48.4091,2.56764,28.3093,141.406,-41.3201,89.6285,36.8022,3.11934,-117.398,-15.8474,-40.7145,0.23864,34,34.0,0.2719704,0.127426,-0.01598728,0.1434132,0.02167313,34.0,0.3056847,0.1432221,-0.01749586,0.1607179,0.02435979,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2719704,0.127426,0.02167313
35,-107.675,44.5016,-15.2552,-149.609,64.0909,-22.4324,10.8093,66.4064,-91.3201,14.6285,11.8022,-36.8807,70.1024,-40.8474,34.2855,-0.26136,35,35.0,0.2815975,0.03000521,-0.06560925,0.09561446,0.009957759,35.0,0.301452,0.03212079,-0.06626095,0.09838173,0.01065985,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2815975,0.03000521,0.009957759
36,92.3251,-55.4984,84.7448,-24.6087,-10.9091,27.5676,-24.1907,-83.5936,8.67994,164.628,-38.1978,43.1193,-54.8976,9.15259,-15.7145,0.73864,36,36.0,0.2852321,0.05989973,-0.05105954,0.1109593,0.03362461,36.0,0.2789228,0.05857476,-0.05350594,0.1120807,0.03288084,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2852321,0.05989973,0.03362461
37,242.325,-80.4984,-40.2552,-55.8587,45.3409,15.0676,2.05934,-121.094,83.6799,127.128,-0.697795,23.1193,38.8524,-3.34741,21.7855,0.48864,37,37.0,0.2766184,0.01304397,-0.0286938,0.04173777,0.01867089,37.0,0.2414356,0.01138492,-0.02820605,0.03959097,0.01629616,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2766184,0.01304397,0.01867089
38,42.3251,19.5016,59.7448,69.1413,-29.6591,-34.9324,-32.9407,28.9064,-16.3201,-22.8715,49.3022,-56.8807,-86.1476,46.6526,-28.2145,-0.51136,38,38.0,0.2602997,-0.08508346,-0.187468,0.1023845,0.01118366,38.0,0.2788926,-0.09116085,-0.2025051,0.1113442,0.01198249,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2602997,-0.08508346,0.01118366
39,-57.6749,-30.4984,9.74485,6.64126,-67.1591,40.0676,19.5593,-46.0936,-66.3201,-97.8715,24.3022,63.1193,-148.648,21.6526,46.7855,0.98864,39,39.0,0.3351154,0.1231065,0.003748379,0.1193581,0.05577402,39.0,0.3304824,0.1214046,0.006154494,0.1152501,0.05500295,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3351154,0.1231065,0.05577402
40,142.325,69.5016,-90.2552,-118.359,7.84086,-9.93236,-15.4407,103.906,33.6799,52.1285,-25.6978,-16.8807,-23.6476,-28.3474,-3.21453,-0.0113598,40,40.0,0.2790196,0.09809639,-0.06294255,0.1610389,0.03111253,40.0,0.2813341,0.09891009,-0.07172973,0.1706398,0.0313706,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2790196,0.09809639,0.03111253
41,217.325,57.0016,47.2448,-8.98374,35.9659,-16.1824,-37.3157,-64.8436,71.1799,33.3785,43.0522,53.1193,23.2274,-34.5974,-34.4645,0.86364,41,41.0,0.2724442,0.07632759,-0.02652436,0.102852,-0.0006606698,41.0,0.2898957,0.08121678,-0.03674,0.1179568,-0.0007029892,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2724442,0.07632759,-0.0006606698
42,17.3251,-42.9984,-52.7552,-133.984,-39.0341,33.8176,-2.31566,85.1564,-28.8201,183.378,-6.94779,-26.8807,-101.773,15.4026,15.5355,-0.13636,42,42.0,0.2778294,0.02854423,-0.08954955,0.1180938,0.02785315,42.0,0.2586246,0.02657112,-0.08402314,0.1105943,0.02592781,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2778294,0.02854423,0.02785315
43,-82.6749,-92.9984,97.2448,53.5163,73.4659,8.81764,-19.8157,10.1564,-78.8201,108.378,-31.9478,-66.8807,85.7274,-9.59741,-9.46453,-0.63636,43,43.0,0.2502195,-0.1177773,-0.158215,0.04043769,0.01570675,43.0,0.2464144,-0.1159862,-0.15462,0.03863385,0.01546789,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2502195,-0.1177773,0.01570675
44,117.325,7.00158,-2.75515,-71.4837,-1.53414,-41.1824,15.1843,-139.844,21.1799,-41.6215,18.0522,13.1193,-39.2726,40.4026,40.5355,0.36364,44,44.0,0.2974618,0.066029,-0.02221277,0.08824177,0.03793492,44.0,0.3011629,0.06685055,-0.02623502,0.09308558,0.03840692,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2974618,0.066029,0.03793492
45,-132.675,-17.9984,72.2448,-102.734,54.7159,46.3176,-28.5657,122.656,96.1799,-79.1215,-44.4478,-6.88066,54.4774,27.9026,-21.9645,0.11364,45,45.0,0.2603495,-0.02028244,-0.09099931,0.07071687,0.0102202,45.0,0.2559104,-0.01993661,-0.08612507,0.06618846,0.01004594,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2603495,-0.02028244,0.0102202
46,67.3251,82.0016,-27.7552,22.2663,-20.2841,-3.68236,6.43434,-27.3436,-3.82006,70.8785,5.55221,-86.8807,-70.5226,-22.0974,28.0355,-0.88636,46,46.0,0.2890374,0.03010622,-0.1201042,0.1502104,0.02165495,46.0,0.3195395,0.03328333,-0.1367614,0.1700447,0.0239402,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2890374,0.03010622,0.02165495
47,-32.6749,32.0016,-77.7552,-40.2337,-57.7841,-28.6824,-11.0657,-102.344,-53.8201,-4.12151,-19.4478,33.1193,-133.023,-47.0974,3.03547,0.61364,47,47.0,0.3120275,0.1793221,-0.0271644,0.2064865,0.02462079,47.0,0.3085765,0.1773388,-0.02443215,0.201771,0.02434848,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3120275,0.1793221,0.02462079
48,167.325,-67.9984,22.2448,84.7663,17.2159,21.3176,23.9343,47.6564,46.1799,145.878,30.5522,-46.8807,-8.02263,2.90259,-46.9645,-0.38636,48,48.0,0.2471739,-0.0526369,-0.09678756,0.04415066,0.005015213,48.0,0.2294048,-0.04885286,-0.09228301,0.04343014,0.004654673,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2471739,-0.0526369,0.005015213
49,204.825,25.7516,90.9948,14.4538,-43.7216,18.1926,12.9968,113.281,64.9299,-13.4965,-35.0728,68.1193,-109.585,-0.222409,37.4105,0.0511402,49,49.0,0.3153477,0.1044372,-0.05280819,0.1572454,0.05233443,49.0,0.3416509,0.1131484,-0.06973667,0.182885,0.05669965,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3153477,0.1044372,0.05233443
50,4.82509,-74.2484,-9.00515,-110.546,31.2784,-31.8074,-22.0032,-36.7186,-35.0701,136.503,14.9272,-11.8807,15.4149,49.7776,-12.5895,-0.94886,50,50.0,0.2544286,-0.141839,-0.2093633,0.06752422,0.01592581,50.0,0.2387174,-0.1330803,-0.1965217,0.06344139,0.01494238,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2544286,-0.141839,0.01592581
51,-95.1749,75.7516,-59.0052,76.9538,-6.22164,43.1926,-39.5032,-111.719,-85.0701,61.5035,-10.0728,-51.8807,-47.0851,24.7776,-37.5895,0.55114,51,51.0,0.2763026,0.08700721,-0.06833383,0.155341,0.02849523,51.0,0.2886534,0.09089648,-0.06578625,0.1566827,0.02976898,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2763026,0.08700721,0.02849523
